S	BETX	BETY	DX	DPX	ALFX	ALFY	MUX	MUY
7.51	19.82336617	25.62481308	-0.004909954	5.56E-03	17.4875946	-18.65643883	0.218029618	0.133907899
7.52	19.4784584	25.98833084	-0.004854881	5.57E-03	17.36275101	-18.80032349	0.218110353	0.133969843
7.53	19.14039421	26.34831238	-0.004800299	5.57E-03	17.23306656	-18.90998077	0.218192667	0.134030938
7.54	18.80927849	26.70398712	-0.004746235	5.57E-03	17.09421158	-18.97805405	0.21827656	0.134091228
7.55	18.48528671	27.05451965	-0.004692728	5.57E-03	16.94187546	-18.99717331	0.218362123	0.134150758
7.56	18.16852951	27.39913559	-0.004639805	5.56E-03	16.77171707	-18.95996475	0.218449414	0.134209499
7.57	17.85917282	27.73701859	-0.004587505	5.54E-03	16.5795784	-18.85935211	0.218538448	0.134267524
7.58	17.55720329	28.06775475	-0.004535835	5.51E-03	16.36410141	-18.69355392	0.218629286	0.134324789
7.59	17.26256371	28.39118004	-0.004484802	5.48E-03	16.12651443	-18.46563339	0.218721926	0.134381384
7.6	16.9751339	28.7071991	-0.004434395	5.44E-03	15.86810589	-18.17877197	0.21881628	0.134437323
7.61	16.69484711	29.01565361	-0.004384617	5.40E-03	15.5901947	-17.83621025	0.218912393	0.134492576
7.62	16.4215889	29.31645584	-0.004335463	5.34E-03	15.29407024	-17.44112778	0.219010219	0.134547204
7.63	16.15529251	29.60944176	-0.004286933	5.29E-03	14.9810524	-16.99677086	0.219109759	0.134601235
7.64	15.89583778	29.89451981	-0.004239021	5.22E-03	14.65242195	-16.5063076	0.219211012	0.134654671
7.65	15.64315987	30.17153931	-0.004191728	5.16E-03	14.30951118	-15.97299957	0.21931392	0.13470754
7.66	15.39714241	30.44040298	-0.004145048	5.09E-03	13.9535923	-15.39999676	0.219418526	0.134759873
7.67	15.15771675	30.70095062	-0.004098982	5.01E-03	13.5860014	-14.79056835	0.219524786	0.134811699
7.68	14.9247694	30.95309258	-0.004053524	4.93E-03	13.20801067	-14.14787102	0.21963267	0.134863019
7.69	14.69821739	31.19668961	-0.004008674	4.85E-03	12.8209343	-13.47514153	0.219742179	0.134913862
7.7	14.47798443	31.43160057	-0.003964431	4.76E-03	12.42610359	-12.77561951	0.219853312	0.134964243
7.71	14.26395226	31.65772629	-0.003920788	4.68E-03	12.02477932	-12.05245399	0.219966054	0.135014206
7.72	14.05605221	31.87491417	-0.003877747	4.59E-03	11.61830425	-11.30892181	0.220080376	0.135063753
7.73	13.85417175	32.08307266	-0.003835301	4.49E-03	11.20794296	-10.54816437	0.220196277	0.135112912
7.74	13.65824032	32.28205109	-0.003793453	4.40E-03	10.79504204	-9.773462296	0.220313653	0.135161713
7.75	13.46814346	32.47174072	-0.003752195	4.30E-03	10.38085938	-8.987955093	0.220432639	0.135210171
7.76	13.28381157	32.65199661	-0.003711529	4.21E-03	9.966742516	-8.194924355	0.22055313	0.135258317
7.77	13.10513496	32.82271576	-0.003671449	4.11E-03	9.553955078	-7.397506714	0.220675141	0.13530615
7.78	12.9320364	32.98375702	-0.003631956	4.02E-03	9.143838882	-6.598987103	0.220798656	0.135353729
7.79	12.76440811	33.13500977	-0.003593044	3.92E-03	8.737659454	-5.80250454	0.220923662	0.13540104
7.8	12.60217476	33.27633286	-0.003554713	3.83E-03	8.336759567	-5.011339188	0.221050113	0.135448128
7.81	12.44523048	33.40761566	-0.003516959	3.73E-03	7.94240284	-4.228629112	0.221178025	0.135495007
7.82	12.29349518	33.52872467	-0.003479782	3.64E-03	7.555932999	-3.457659483	0.221307367	0.135541707
7.83	12.14686584	33.63954163	-0.003443175	3.55E-03	7.178615093	-2.701566696	0.221438155	0.135588229
7.84	12.00526333	33.7399292	-0.00340714	3.46E-03	6.811789513	-1.963633895	0.221570313	0.135634601
7.85	11.86858177	33.82977676	-0.003371672	3.38E-03	6.45672369	-1.24699688	0.221703887	0.135680884
7.86	11.73674297	33.90895462	-0.00333677	3.30E-03	6.114757061	-0.55493921	0.221838877	0.135727048
7.87	11.60964203	33.97733307	-0.00330243	3.22E-03	5.78715992	0.109396651	0.221975192	0.135773152
7.88	11.48720169	34.03479385	-0.003268651	3.14E-03	5.475268364	0.742735326	0.222112864	0.135819182
7.89	11.36931515	34.08120728	-0.003235428	3.07E-03	5.180353165	1.341928005	0.222251892	0.135865197
7.9	11.2559042	34.11644745	-0.003202763	3.00E-03	4.903748989	1.903708696	0.222392246	0.135911197
7.91	11.14686394	34.14039612	-0.003170649	2.94E-03	4.64673233	2.424919128	0.222533882	0.135957211
7.92	11.04211617	34.15291977	-0.003139087	2.88E-03	4.41063118	2.902299881	0.222676814	0.136003286
7.93	10.94155502	34.15390396	-0.003108071	2.83E-03	4.196725845	3.332683086	0.222821087	0.13604939
7.94	10.84509659	34.14321136	-0.003077601	2.79E-03	4.006334782	3.712838888	0.222966582	0.136095598
7.95	10.75265408	34.12072372	-0.003047675	2.75E-03	3.840764761	4.039539814	0.223113328	0.136141896
7.96	10.66412449	34.08631897	-0.003018288	2.72E-03	3.70130682	4.30960846	0.223261327	0.136188313
7.97	10.5794239	34.03987503	-0.00298944	2.69E-03	3.589253426	4.519859791	0.223410532	0.13623488
7.98	10.49834251	33.98181534	-0.002961105	2.67E-03	3.504253864	4.670836926	0.223560959	0.13628161
7.99	10.42051125	33.91344452	-0.002933228	2.66E-03	3.443378925	4.76894474	0.223712564	0.136328489
8	10.34553146	33.83612061	-0.002905747	2.65E-03	3.403450728	4.821145058	0.223865375	0.136375547
8.01	10.27301407	33.75122833	-0.002878601	2.65E-03	3.381299019	4.834384918	0.224019378	0.136422738
8.02	10.20257378	33.66014862	-0.002851736	2.65E-03	3.373752356	4.815620422	0.224174529	0.136470065
8.03	10.13380528	33.56423187	-0.002825085	2.66E-03	3.377635956	4.771800518	0.224330843	0.13651754
8.04	10.06632423	33.46486282	-0.002798589	2.66E-03	3.389778853	4.709878922	0.224488303	0.136565164
8.05	9.999736786	33.36341858	-0.002772191	2.67E-03	3.407008648	4.636809349	0.224646926	0.136612922
8.06	9.9336586	33.26127243	-0.00274583	2.68E-03	3.426150322	4.559551716	0.224806637	0.136660785
8.07	9.867684364	33.15978622	-0.002719444	2.69E-03	3.444035292	4.485044479	0.22496751	0.136708796
8.08	9.801429749	33.06034088	-0.002692973	2.69E-03	3.457489014	4.420247078	0.22512947	0.136756927
8.09	9.7345047	32.96429443	-0.002666359	2.70E-03	3.46336937	4.372047424	0.225292549	0.136805177
8.1	9.666759491	32.87221527	-0.00263958	2.70E-03	3.460408688	4.343226433	0.225456655	0.136853516
8.11	9.598386765	32.78334808	-0.002612662	2.70E-03	3.450267553	4.33013916	0.225621969	0.136902005
8.12	9.529631615	32.69688034	-0.002585644	2.70E-03	3.434863567	4.328587532	0.2257884	0.136950597
8.13	9.460728645	32.61198425	-0.002558564	2.70E-03	3.4161129	4.33437252	0.225956023	0.136999324
8.14	9.391921997	32.52783966	-0.002531459	2.70E-03	3.395935774	4.343291283	0.226124823	0.13704817
8.15	9.32343483	32.44359589	-0.002504361	2.70E-03	3.376231909	4.351175308	0.226294845	0.137097165
8.16	9.255413055	32.35878754	-0.002477293	2.70E-03	3.358132839	4.355547428	0.226466149	0.137146264
8.17	9.18784523	32.27343369	-0.002450255	2.70E-03	3.341554403	4.356588841	0.226638705	0.137195528
8.18	9.120714188	32.18764114	-0.002423244	2.69E-03	3.326309204	4.354712963	0.226812512	0.13724491
8.19	9.053985596	32.10146332	-0.002396253	2.69E-03	3.312206745	4.350331307	0.2269876	0.137294412
8.2	8.987641335	32.01499558	-0.002369279	2.69E-03	3.299058437	4.343855858	0.227164	0.137344092
8.21	8.921657562	31.92832565	-0.00234232	2.69E-03	3.286675453	4.335699558	0.227341712	0.137393892
8.22	8.856009483	31.84152794	-0.002315372	2.70E-03	3.274869442	4.326274872	0.227520749	0.137443796
8.23	8.790682793	31.75469208	-0.002288433	2.70E-03	3.263451576	4.315993786	0.227701113	0.137493864
8.24	8.72563839	31.66789627	-0.002261495	2.70E-03	3.252232075	4.305268288	0.227882847	0.137544051
8.25	8.660861969	31.5812149	-0.002234557	2.70E-03	3.241022587	4.294509888	0.228065938	0.137594387
8.26	8.596326828	31.49474335	-0.002207615	2.70E-03	3.229633808	4.284132958	0.228250414	0.137644857
8.27	8.532018662	31.40856171	-0.002180667	2.70E-03	3.217877865	4.274549007	0.228436232	0.137695462
8.28	8.467900276	31.32274437	-0.002153706	2.70E-03	3.205572844	4.266151905	0.228623509	0.1377462
8.29	8.403978348	31.23728943	-0.002126734	2.70E-03	3.192703247	4.25898695	0.228812188	0.137797073
8.3	8.340270996	31.15213394	-0.002099755	2.70E-03	3.17940712	4.252776623	0.229002297	0.137848094
8.31	8.276805878	31.06722069	-0.002072775	2.70E-03	3.165828466	4.247229576	0.229193851	0.13789925
8.32	8.213588715	30.98245239	-0.002045793	2.70E-03	3.152106762	4.242054462	0.229386866	0.137950555
8.33	8.150647163	30.89778137	-0.002018814	2.70E-03	3.138384819	4.236964226	0.229581386	0.138001978
8.34	8.0879879	30.81316376	-0.001991841	2.70E-03	3.124741554	4.231784821	0.229777426	0.138053581
8.35	8.025616646	30.72862625	-0.001964873	2.70E-03	3.111178875	4.22647953	0.229974926	0.138105273
8.36	7.963516235	30.64416122	-0.001937906	2.70E-03	3.09769249	4.221017361	0.230174005	0.138157159
8.37	7.901689529	30.55979729	-0.001910939	2.70E-03	3.084280729	4.215369701	0.230374634	0.138209149
8.38	7.840132713	30.47554588	-0.00188397	2.70E-03	3.07094264	4.209506512	0.230576858	0.138261303
8.39	7.778848171	30.39142609	-0.001857002	2.70E-03	3.057676077	4.203398705	0.230780646	0.138313592
8.4	7.717819214	30.30744553	-0.001830027	2.70E-03	3.044476986	4.197015286	0.230986059	0.138366044
8.41	7.657051086	30.22362137	-0.001803045	2.70E-03	3.031343222	4.190327644	0.23119311	0.138418645
8.42	7.59653759	30.13996124	-0.001776056	2.70E-03	3.018273354	4.183305264	0.231401786	0.138471365
8.43	7.536281109	30.05650139	-0.001749061	2.70E-03	3.005265951	4.175920487	0.231612146	0.138524249
8.44	7.476267815	29.97323227	-0.001722052	2.70E-03	2.992314816	4.168151379	0.231824189	0.138577282
8.45	7.416509152	29.89013481	-0.001695036	2.70E-03	2.97938323	4.160180092	0.232037932	0.13863045
8.46	7.357014656	29.80715752	-0.001668022	2.70E-03	2.966404438	4.152374268	0.232253403	0.138683766
8.47	7.297799587	29.72424126	-0.001641019	2.70E-03	2.953308582	4.145109177	0.232470602	0.138737246
8.48	7.238882065	29.64134026	-0.001614038	2.70E-03	2.940027952	4.138759613	0.232689545	0.138790861
8.49	7.18026495	29.55837822	-0.001587082	2.70E-03	2.926491261	4.13369894	0.232910276	0.138844639
8.5	7.121964932	29.47530746	-0.001560164	2.70E-03	2.912630081	4.130302429	0.233132869	0.138898552
8.51	7.063994408	29.3920784	-0.001533291	2.70E-03	2.89838171	4.128915787	0.233357221	0.138952613
8.52	7.006353378	29.30871964	-0.001506461	2.70E-03	2.883790731	4.129322529	0.23358345	0.139006838
8.53	6.949007988	29.22532272	-0.001479653	2.70E-03	2.868997097	4.130783081	0.233811528	0.139061213
8.54	6.891938686	29.14200592	-0.001452851	2.70E-03	2.85414958	4.132538319	0.234041542	0.139115751
8.55	6.835121155	29.05886841	-0.00142604	2.69E-03	2.839394569	4.133830071	0.234273419	0.139170438
8.56	6.778538704	28.97603416	-0.001399203	2.69E-03	2.8248806	4.133899689	0.234507248	0.139225259
8.57	6.722156525	28.89359093	-0.001372321	2.69E-03	2.810751677	4.131987572	0.234743103	0.13928026
8.58	6.66595459	28.81165123	-0.001345377	2.69E-03	2.79715538	4.127336025	0.234980926	0.139335409
8.59	6.609910488	28.73031998	-0.001318355	2.69E-03	2.784239531	4.119185448	0.235220715	0.139390707
8.6	6.554005623	28.64971924	-0.001291241	2.69E-03	2.772150993	4.106779099	0.235462576	0.139446169
8.61	6.498204708	28.56993485	-0.001264012	2.70E-03	2.761035442	4.089355469	0.235706493	0.13950181
8.62	6.442491055	28.49108696	-0.001236653	2.70E-03	2.751039505	4.066156864	0.235952497	0.1395576
8.63	6.386838436	28.41326904	-0.00120915	2.70E-03	2.742300034	4.036479473	0.236200661	0.139613539
8.64	6.331249237	28.33653259	-0.001181508	2.70E-03	2.734817505	4.000313282	0.236450911	0.139669657
8.65	6.275713921	28.26086426	-0.001153737	2.70E-03	2.728497982	3.95809722	0.236703381	0.139725894
8.66	6.22024107	28.18626404	-0.001125858	2.71E-03	2.723249435	3.910293102	0.236958087	0.139782324
8.67	6.164834499	28.11273575	-0.001097887	2.71E-03	2.718978405	3.857356548	0.237215087	0.139838889
8.68	6.109503746	28.04027557	-0.001069841	2.72E-03	2.715591192	3.799750805	0.237474367	0.139895618
8.69	6.05424118	27.96887207	-0.001041732	2.72E-03	2.712993622	3.737920761	0.237736031	0.139952481
8.7	5.999054909	27.89852905	-0.00101358	2.73E-03	2.711093426	3.672328949	0.238000125	0.140009508
8.71	5.943948746	27.82924271	-0.0009854	2.73E-03	2.709796429	3.603433132	0.238266647	0.140066668
8.72	5.888926983	27.76101494	-0.000957209	2.74E-03	2.709009171	3.531688213	0.238535672	0.140123993
8.73	5.83399725	27.69384384	-0.000929025	2.74E-03	2.708637953	3.457559586	0.238807201	0.140181422
8.74	5.779153347	27.62771606	-0.00090086	2.75E-03	2.708590031	3.381489277	0.239081353	0.140239015
8.75	5.724403381	27.56263542	-0.000872732	2.75E-03	2.708770514	3.30394125	0.239358112	0.140296742
8.76	5.669751644	27.49860382	-0.000844659	2.76E-03	2.709087849	3.225372076	0.239637539	0.140354633
8.77	5.615205765	27.43561554	-0.000816658	2.76E-03	2.709446669	3.146245956	0.239919663	0.140412599
8.78	5.560759544	27.37366867	-0.000788741	2.76E-03	2.709754705	3.067005158	0.240204543	0.140470713
8.79	5.506421089	27.31275177	-0.000760927	2.77E-03	2.709918499	2.98811388	0.240492255	0.140528992
8.8	5.452195168	27.25287437	-0.000733232	2.77E-03	2.709843636	2.910028935	0.240782768	0.14058736
8.81	5.398087978	27.19403648	-0.000705675	2.77E-03	2.70943737	2.833213568	0.241076157	0.140645877
8.82	5.34409523	27.13622093	-0.000678266	2.78E-03	2.708605766	2.758110523	0.241372496	0.140704513
8.83	5.290224075	27.07943344	-0.000651026	2.78E-03	2.70725584	2.68518424	0.241671801	0.140763253
8.84	5.236477852	27.0236702	-0.00062397	2.78E-03	2.705293417	2.614891052	0.241974115	0.140822113
8.85	5.18286705	26.96893692	-0.000597117	2.78E-03	2.702625752	2.547694206	0.24227947	0.140881106
8.86	5.129382134	26.91521835	-0.000570478	2.78E-03	2.699159145	2.484037399	0.242587954	0.140940189
8.87	5.076033592	26.8625145	-0.000544073	2.78E-03	2.6947999	2.424384594	0.242899567	0.140999407
8.88	5.022824287	26.81082916	-0.000517916	2.78E-03	2.68945384	2.369191647	0.243214354	0.141058728
8.89	4.969762802	26.76015854	-0.000492028	2.77E-03	2.683029175	2.318920612	0.243532345	0.141118154
8.9	4.916842461	26.71049881	-0.00046642	2.77E-03	2.675431252	2.274018765	0.243853658	0.141177699
8.91	4.864071846	26.66184044	-0.000441109	2.76E-03	2.666566372	2.234946966	0.244178236	0.141237333
8.92	4.811454773	26.61418915	-0.000416114	2.76E-03	2.656341314	2.20216322	0.24450621	0.141297072
8.93	4.758999348	26.56754875	-0.000391451	2.75E-03	2.644664288	2.176123858	0.244837552	0.141356915
8.94	4.70670414	26.52186203	-0.000367053	2.74E-03	2.631520033	2.156903267	0.245172426	0.141416878
8.95	4.654594421	26.47702789	-0.000342692	2.73E-03	2.617068768	2.143766642	0.245510936	0.141476899
8.96	4.602692127	26.43292046	-0.000318111	2.72E-03	2.601494312	2.135871649	0.245853394	0.141537041
8.97	4.551017761	26.38941002	-0.000293057	2.71E-03	2.584977627	2.132374764	0.246199906	0.141597271
8.98	4.499598026	26.34638214	-0.000267277	2.71E-03	2.567703724	2.132431746	0.246550769	0.141657621
8.99	4.44844532	26.30369949	-0.000240512	2.71E-03	2.549851894	2.135199785	0.246906102	0.14171806
9	4.397585392	26.26124191	-0.00021251	2.71E-03	2.531605721	2.139835358	0.247266218	0.141778618
9.01	4.347040176	26.21888351	-0.000183016	2.71E-03	2.513148308	2.145495176	0.247631282	0.141839281
9.02	4.296835899	26.17650604	-0.000151779	2.72E-03	2.494663715	2.151335478	0.248001427	0.141900048
9.03	4.246984005	26.13397598	-0.000118537	2.74E-03	2.476331234	2.156513691	0.248376951	0.141960919
9.04	4.197510243	26.09118271	-8.30989E-05	2.77E-03	2.458325386	2.160228491	0.248758048	0.142021909
9.05	4.148418427	26.04812241	-4.60575E-05	2.79E-03	2.440692425	2.162246227	0.249144435	0.142082989
9.06	4.09970665	26.00488663	-8.5701E-06	2.82E-03	2.423391819	2.162736893	0.249535546	0.142144203
9.07	4.051356316	25.96154594	2.82047E-05	2.85E-03	2.406374931	2.161878586	0.249930888	0.142205492
9.08	4.00336647	25.91819	6.30974E-05	2.88E-03	2.389599323	2.159849644	0.250329971	0.142266855
9.09	3.955728054	25.87491417	9.49422E-05	2.89E-03	2.373019218	2.15682888	0.250732184	0.142328322
9.1	3.908439159	25.83179283	0.000122571	2.89E-03	2.356591225	2.152994871	0.251137018	0.142389894
9.11	3.86148262	25.788908	0.000144822	2.87E-03	2.340267658	2.148525238	0.251543969	0.142451525
9.12	3.814855337	25.74634933	0.000160529	2.84E-03	2.324005604	2.143598318	0.251952499	0.142513245
9.13	3.768550634	25.70420074	0.000168524	2.78E-03	2.307759523	2.138393164	0.252362013	0.142575026
9.14	3.72256422	25.66254425	0.000167717	2.69E-03	2.291487932	2.133081436	0.252772033	0.142636865
9.15	3.67688632	25.62138939	0.000158027	2.58E-03	2.275171042	2.127739906	0.253182679	0.14269878
9.16	3.631522179	25.58070374	0.000140087	2.44E-03	2.258811235	2.122380972	0.253594369	0.142760769
9.17	3.586473942	25.54045868	0.000114546	2.28E-03	2.242409706	2.117014885	0.254007578	0.142822832
9.18	3.541747093	25.50062561	8.20572E-05	2.10E-03	2.225969791	2.111652374	0.254422694	0.14288494
9.19	3.497334242	25.46116638	4.32634E-05	1.90E-03	2.209489584	2.106302738	0.254840285	0.142947152
9.2	3.45324111	25.42204666	-1.1828E-06	1.68E-03	2.19297266	2.100976467	0.255260736	0.143009454
9.21	3.409469605	25.38323212	-5.06321E-05	1.45E-03	2.176420212	2.095684052	0.255684555	0.14307183
9.22	3.366021633	25.34469986	-0.000104436	1.20E-03	2.159833431	2.090435982	0.256112218	0.143134296
9.23	3.322901726	25.30641556	-0.000161938	9.43E-04	2.143215656	2.085242271	0.256544083	0.143196836
9.24	3.280103445	25.26833725	-0.000222499	6.76E-04	2.126565456	2.080112457	0.256980717	0.143259481
9.25	3.237632752	25.23043633	-0.000285467	4.01E-04	2.109885216	2.075057983	0.257422596	0.143322229
9.26	3.195490837	25.19268417	-0.000350191	1.22E-04	2.09317708	2.07008791	0.257870108	0.143385053
9.27	3.153683662	25.15504837	-0.000416016	-1.61E-04	2.076443434	2.065213919	0.258323729	0.143447995
9.28	3.112204552	25.11748886	-0.000482304	-4.46E-04	2.059683323	2.060444832	0.258783937	0.143511042
9.29	3.071058273	25.07997894	-0.0005484	-7.30E-04	2.04289937	2.055791378	0.259251207	0.143574193
9.3	3.030247688	25.0424881	-0.000613654	-1.01E-03	2.026093006	2.051264048	0.259725988	0.143637449
9.31	2.989776611	25.00498009	-0.000677412	-1.29E-03	2.00926733	2.046873331	0.260208696	0.143700838
9.32	2.949640036	24.96742058	-0.000739036	-1.56E-03	1.992420912	2.042628765	0.260699868	0.143764317
9.33	2.909842968	24.92977905	-0.00079787	-1.82E-03	1.975556731	2.038540602	0.261199951	0.143827915
9.34	2.870386124	24.89202499	-0.000853265	-2.07E-03	1.958675861	2.03461957	0.261709392	0.143891662
9.35	2.83127594	24.85412407	-0.000904567	-2.31E-03	1.941781879	2.03087616	0.262228608	0.143955529
9.36	2.792505741	24.81604004	-0.000951137	-2.53E-03	1.924872875	2.02731967	0.262758166	0.144019499
9.37	2.754081249	24.7777462	-0.000992319	-2.74E-03	1.907951832	2.023961067	0.263298452	0.144083619
9.38	2.716002941	24.73920822	-0.001027465	-2.93E-03	1.891020179	2.020810127	0.263849944	0.144147873
9.39	2.678276777	24.70039749	-0.001055922	-3.10E-03	1.874081373	2.017877579	0.264413059	0.144212261
9.4	2.640897036	24.66126823	-0.001077047	-3.25E-03	1.857133389	2.015173435	0.264988333	0.144276798
9.41	2.603868485	24.62179947	-0.001090187	-3.37E-03	1.840179324	2.01270771	0.265576214	0.144341469
9.42	2.567193031	24.58195496	-0.001094693	-3.47E-03	1.823220491	2.010491133	0.266177177	0.144406289
9.43	2.530874729	24.54170799	-0.001089916	-3.54E-03	1.806260347	2.008533716	0.266791552	0.144471258
9.44	2.494909525	24.5010128	-0.001075207	-3.58E-03	1.789296866	2.006845236	0.267419964	0.144536361
9.45	2.459300995	24.45985031	-0.001049915	-3.59E-03	1.772333145	2.005436897	0.26806283	0.144601643
9.46	2.424051762	24.41817856	-0.001013391	-3.56E-03	1.755371094	2.004317999	0.268720627	0.144667074
9.47	2.389165878	24.37596893	-0.000964992	-3.49E-03	1.738413215	2.003499508	0.269393683	0.144732654
9.48	2.354638577	24.33319473	-0.000904057	-3.39E-03	1.721457958	2.0029912	0.270082653	0.144798428
9.49	2.320474386	24.28981018	-0.000829943	-3.25E-03	1.704508543	2.002803326	0.270787895	0.144864351
9.5	2.286675215	24.24578667	-0.000741999	-3.07E-03	1.68756628	2.002946377	0.271509886	0.144930452
9.51	2.253242016	24.2011013	-0.000639578	-2.84E-03	1.67063272	2.003430843	0.272249073	0.144996703
9.52	2.220180035	24.15571594	-0.000522039	-2.57E-03	1.6537112	2.004266262	0.273005903	0.145063147
9.53	2.187484026	24.10959244	-0.000388712	-2.25E-03	1.636799336	2.005463123	0.273780882	0.14512977
9.54	2.15515852	24.06270409	-0.000238959	-1.88E-03	1.619900942	2.007032156	0.274574518	0.145196557
9.55	2.123205662	24.01501465	-7.21293E-05	-1.45E-03	1.603016734	2.008983135	0.275387168	0.145263553
